id,entity,label,raw_text,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
57,Fortnite,Positive,"Confederacy always A new game racing mode called "" Liferun "" will be added to Fortnite very effective soon! It will first ever be showcased at PAX South in a few extra days.... In this game mode you'll play amp here as only a Red sprightliness Green Cross Society Worker with racing to always save the lives of characters in 4 different missions!. southward via ) @AdamGrenade im excited!",confederacy always new game race mode call liferun add fortnite very effective soon first ever showcased pax south extra day game mode play amp red sprightliness green cross society worker race always save live character different mission southward via excited,"['confederacy', 'always', 'new', 'game', 'race', 'mode', 'call', 'liferun', 'add', 'fortnite', 'very', 'effective', 'soon', 'first', 'ever', 'showcased', 'pax', 'south', 'extra', 'day', 'game', 'mode', 'play', 'amp', 'red', 'sprightliness', 'green', 'cross', 'society', 'worker', 'race', 'always', 'save', 'live', 'character', 'different', 'mission', 'southward', 'via', 'excited']",74,40
57,Fortnite,Positive,"A new game racing mode "" Liferun "" be added to Fortnite very effective soon! It will first be showcased at PAX South in few extra days.... In this you'll play here as only a Red Green Cross Worker with to always save the lives of characters in 4 different!. via ) @AdamGrenade im excited!",new game race mode liferun add fortnite very effective soon first showcased pax south extra day play red green cross worker always save live character different via excited,"['new', 'game', 'race', 'mode', 'liferun', 'add', 'fortnite', 'very', 'effective', 'soon', 'first', 'showcased', 'pax', 'south', 'extra', 'day', 'play', 'red', 'green', 'cross', 'worker', 'always', 'save', 'live', 'character', 'different', 'via', 'excited']",60,28
57,Fortnite,Positive,"A new game racing mode "" Liferun "" will be added to Fortnite effective! It will first ever showcased at PAX in a few days.... In this game mode you'll play here as only a Green Cross Society Worker with racing to always save the of characters in 4 different!. via ) @AdamGrenade im excited!",new game race mode liferun add fortnite effective first ever showcased pax day game mode play green cross society worker race always save character different via excited,"['new', 'game', 'race', 'mode', 'liferun', 'add', 'fortnite', 'effective', 'first', 'ever', 'showcased', 'pax', 'day', 'game', 'mode', 'play', 'green', 'cross', 'society', 'worker', 'race', 'always', 'save', 'character', 'different', 'via', 'excited']",60,27
58,Microsoft,Negative,Microsoft falls after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / 2 / 3 / 21120...,microsoft fall microsoft forgot issue certificate,"['microsoft', 'fall', 'microsoft', 'forgot', 'issue', 'certificate']",24,6
58,Microsoft,Negative,Microsoft 2 after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / falls / 3 / 21120...,microsoft microsoft forget issue certificate fall,"['microsoft', 'microsoft', 'forget', 'issue', 'certificate', 'fall']",24,6
58,Microsoft,Negative,Microsoft falls certificate Microsoft forgot to issue a after: -))))))) theverge.com / 2020 / 2 / 3 / 21120...,microsoft fall certificate microsoft forgot issue,"['microsoft', 'fall', 'certificate', 'microsoft', 'forgot', 'issue']",24,6
58,Microsoft,Negative,Microsoft falls after Microsoft forgot to issue a certificate: -))))))) afterward theverge.com / 2020 / 2 / 3 / 21120...,microsoft fall microsoft forgot issue certificate afterward,"['microsoft', 'fall', 'microsoft', 'forgot', 'issue', 'certificate', 'afterward']",25,7
58,Microsoft,Negative,number Microsoft falls after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / 2 / 3 / 21120...,number microsoft fall microsoft forgot issue certificate,"['number', 'microsoft', 'fall', 'microsoft', 'forgot', 'issue', 'certificate']",25,7
58,Microsoft,Negative,Microsoft after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / / 3 / 21120...,microsoft microsoft forget issue certificate,"['microsoft', 'microsoft', 'forget', 'issue', 'certificate']",22,5
58,Microsoft,Negative,Microsoft falls after forgot to issue a certificate: -))))))) theverge. / 2020 / 2 / 3 / 21120...,microsoft fall forgot issue certificate theverge,"['microsoft', 'fall', 'forgot', 'issue', 'certificate', 'theverge']",24,6
59,Borderlands,Positive,"New Borderlands Ports on Switch are so good, 100% gave no complaints, definitely worth it, can’t wait to get Bioshock Collection soon.",new borderland port switch good give no complaint definitely worth cannot wait get bioshock collection soon,"['new', 'borderland', 'port', 'switch', 'good', 'give', 'no', 'complaint', 'definitely', 'worth', 'cannot', 'wait', 'get', 'bioshock', 'collection', 'soon']",29,16
59,Borderlands,Positive,"New Borderlands Ports on Switch are so get, definitely% gave no complaints, 100 worth it, can’t wait to good Bioshock Collection soon.",new borderland port switch get definitely give no complaint worth cannot wait good bioshock collection soon,"['new', 'borderland', 'port', 'switch', 'get', 'definitely', 'give', 'no', 'complaint', 'worth', 'cannot', 'wait', 'good', 'bioshock', 'collection', 'soon']",29,16
59,Borderlands,Positive,"New Ports to on Switch are so good, 100% gave no complaints, definitely worth it, can’t wait Borderlands get Bioshock Collection soon.",new port switch good give no complaint definitely worth cannot wait borderland get bioshock collection soon,"['new', 'port', 'switch', 'good', 'give', 'no', 'complaint', 'definitely', 'worth', 'cannot', 'wait', 'borderland', 'get', 'bioshock', 'collection', 'soon']",29,16
59,Borderlands,Positive,"New Borderlands Ports on Switch are so good, 100% gave no complaints, definitely worth it, can’t wait equal to along get Bioshock Collection soon.",new borderland port switch good give no complaint definitely worth cannot wait equal along get bioshock collection soon,"['new', 'borderland', 'port', 'switch', 'good', 'give', 'no', 'complaint', 'definitely', 'worth', 'cannot', 'wait', 'equal', 'along', 'get', 'bioshock', 'collection', 'soon']",31,18
59,Borderlands,Positive,"ill New Borderlands Ports on Switch are so good, 100% gave no complaints, shortly definitely worth it, can’t wait to get Bioshock Collection soon.",ill new borderland port switch good give no complaint shortly definitely worth cannot wait get bioshock collection soon,"['ill', 'new', 'borderland', 'port', 'switch', 'good', 'give', 'no', 'complaint', 'shortly', 'definitely', 'worth', 'cannot', 'wait', 'get', 'bioshock', 'collection', 'soon']",31,18
59,Borderlands,Positive,"New Borderlands Ports on Switch are good, 100% gave no complaints, definitely worth, can’t wait get Bioshock Collection soon.",new borderland port switch good give no complaint definitely worth cannot wait get bioshock collection soon,"['new', 'borderland', 'port', 'switch', 'good', 'give', 'no', 'complaint', 'definitely', 'worth', 'cannot', 'wait', 'get', 'bioshock', 'collection', 'soon']",26,16
59,Borderlands,Positive,"New Borderlands on Switch are so good,% gave no, definitely worth it, can’t wait to get Bioshock Collection soon.",new borderland switch good give no definitely worth cannot wait get bioshock collection soon,"['new', 'borderland', 'switch', 'good', 'give', 'no', 'definitely', 'worth', 'cannot', 'wait', 'get', 'bioshock', 'collection', 'soon']",26,14
60,Cyberpunk2077,Negative,I ’ m really bummed that @CyberpunkGame is only first person. 5 I think your 3rd person is always leading the move forward for successful side story games. The camera angles while playing just really seems so awkward and leave your game constantly struggling to enjoy the surrounding details. 4 This is going to hurt me their success,really bum first person think rd person always lead move forward successful side story game camera angle play really seem awkward leave game constantly struggle enjoy surround detail go hurt success,"['really', 'bum', 'first', 'person', 'think', 'rd', 'person', 'always', 'lead', 'move', 'forward', 'successful', 'side', 'story', 'game', 'camera', 'angle', 'play', 'really', 'seem', 'awkward', 'leave', 'game', 'constantly', 'struggle', 'enjoy', 'surround', 'detail', 'go', 'hurt', 'success']",61,31
60,Cyberpunk2077,Negative,I ’ m really story that @CyberpunkGame is only first person. 5 I think your 3rd success is and leading the is forward for successful side bummed games. The camera angles while playing just really seems so awkward always leave your game constantly struggling to enjoy the surrounding details. 4 This move going to hurt me their person,really story first person think rd success lead forward successful side bum game camera angle play really seem awkward always leave game constantly struggle enjoy surround detail move go hurt person,"['really', 'story', 'first', 'person', 'think', 'rd', 'success', 'lead', 'forward', 'successful', 'side', 'bum', 'game', 'camera', 'angle', 'play', 'really', 'seem', 'awkward', 'always', 'leave', 'game', 'constantly', 'struggle', 'enjoy', 'surround', 'detail', 'move', 'go', 'hurt', 'person']",61,31
60,Cyberpunk2077,Negative,I ’ to really bummed games @CyberpunkGame is only first person. 5 I think your 3rd person is always leading the move forward for successful side story that. This camera angles while playing just really details so awkward and leave your game constantly struggling to enjoy the surrounding seems. 4 The is going m hurt me their success,really bum game first person think rd person always lead move forward successful side story camera angle play really detail awkward leave game constantly struggle enjoy surround seem go hurt success,"['really', 'bum', 'game', 'first', 'person', 'think', 'rd', 'person', 'always', 'lead', 'move', 'forward', 'successful', 'side', 'story', 'camera', 'angle', 'play', 'really', 'detail', 'awkward', 'leave', 'game', 'constantly', 'struggle', 'enjoy', 'surround', 'seem', 'go', 'hurt', 'success']",61,31
60,Cyberpunk2077,Negative,I ’ m really bummed that @CyberpunkGame is only first person. 5 I think your 3rd person is always leading the move forward for successful side story games. The camera angles seem while playing just firstly really seems so awkward and leave your game constantly struggling to enjoy the environ surrounding blend details. 4 This is going to hurt me their success,really bum first person think rd person always lead move forward successful side story game camera angle seem play firstly really seem awkward leave game constantly struggle enjoy environ surround blend detail go hurt success,"['really', 'bum', 'first', 'person', 'think', 'rd', 'person', 'always', 'lead', 'move', 'forward', 'successful', 'side', 'story', 'game', 'camera', 'angle', 'seem', 'play', 'firstly', 'really', 'seem', 'awkward', 'leave', 'game', 'constantly', 'struggle', 'enjoy', 'environ', 'surround', 'blend', 'detail', 'go', 'hurt', 'success']",65,35
60,Cyberpunk2077,Negative,I ’ m really bummed that @entirely CyberpunkGame is only first person. 5 I think your 3rd allow expire person is always leading the move forward for successful side story games. The camera exclusively angles while playing just really seems so awkward and leave your game constantly struggling to enjoy the surrounding details. 4 This is going very to hurt me their success,really bum cyberpunkgame first person think rd allow expire person always lead move forward successful side story game camera exclusively angle play really seem awkward leave game constantly struggle enjoy surround detail go very hurt success,"['really', 'bum', 'cyberpunkgame', 'first', 'person', 'think', 'rd', 'allow', 'expire', 'person', 'always', 'lead', 'move', 'forward', 'successful', 'side', 'story', 'game', 'camera', 'exclusively', 'angle', 'play', 'really', 'seem', 'awkward', 'leave', 'game', 'constantly', 'struggle', 'enjoy', 'surround', 'detail', 'go', 'very', 'hurt', 'success']",66,36
60,Cyberpunk2077,Negative,I ’ m really bummed @CyberpunkGame is only. 5 I think your person is leading the move forward for successful side. The camera angles while playing just really seems so awkward and leave your game constantly struggling to enjoy surrounding details. 4 This is going to hurt me their success,really bum think person lead move forward successful side camera angle play really seem awkward leave game constantly struggle enjoy surround detail go hurt success,"['really', 'bum', 'think', 'person', 'lead', 'move', 'forward', 'successful', 'side', 'camera', 'angle', 'play', 'really', 'seem', 'awkward', 'leave', 'game', 'constantly', 'struggle', 'enjoy', 'surround', 'detail', 'go', 'hurt', 'success']",53,25
60,Cyberpunk2077,Negative,’ m really @CyberpunkGame is only first person. 5 I think your person is always leading the move forward for side games. The camera angles while playing just really seems awkward and leave your constantly struggling to enjoy the surrounding details. 4 This is going to hurt me their success,really first person think person always lead move forward side game camera angle play really seem awkward leave constantly struggle enjoy surround detail go hurt success,"['really', 'first', 'person', 'think', 'person', 'always', 'lead', 'move', 'forward', 'side', 'game', 'camera', 'angle', 'play', 'really', 'seem', 'awkward', 'leave', 'constantly', 'struggle', 'enjoy', 'surround', 'detail', 'go', 'hurt', 'success']",53,26
61,CallOfDutyBlackopsColdWar,Irrelevant,"Scump, Simp, Loony, Slacked",scump simp loony slack,"['scump', 'simp', 'loony', 'slack']",7,4
61,CallOfDutyBlackopsColdWar,Irrelevant,"Scump, Slacked, Loony, Simp",scump slack loony simp,"['scump', 'slack', 'loony', 'simp']",7,4
61,CallOfDutyBlackopsColdWar,Irrelevant,"Simp, Scump, Loony, Slacked",simp scump loony slack,"['simp', 'scump', 'loony', 'slack']",7,4
61,CallOfDutyBlackopsColdWar,Irrelevant,"Scump, Simp, Loony, slow Slacked",scump simp loony slow slack,"['scump', 'simp', 'loony', 'slow', 'slack']",8,5
61,CallOfDutyBlackopsColdWar,Irrelevant,"Scump, slake Simp, Loony, Slacked",scump slake simp loony slack,"['scump', 'slake', 'simp', 'loony', 'slack']",8,5
61,CallOfDutyBlackopsColdWar,Irrelevant,", Simp, Loony, Slacked",simp loony slack,"['simp', 'loony', 'slack']",6,3
61,CallOfDutyBlackopsColdWar,Irrelevant,"Scump, Simp, Loony, ",scump simp loony,"['scump', 'simp', 'loony']",6,3
62,Nvidia,Positive,"It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @nvidia represents a big one.",take but great see rtx real time ray trace technology lend even mainstream game addition aboard represent big one,"['take', 'but', 'great', 'see', 'rtx', 'real', 'time', 'ray', 'trace', 'technology', 'lend', 'even', 'mainstream', 'game', 'addition', 'aboard', 'represent', 'big', 'one']",32,19
62,Nvidia,Positive,"It's take a more, but aboard to see the RTX real-time ray tracing technology lent out to even while mainstream games. The addition great @nvidia represents a big one.",take but aboard see rtx real time ray trace technology lend even mainstream game addition great represent big one,"['take', 'but', 'aboard', 'see', 'rtx', 'real', 'time', 'ray', 'trace', 'technology', 'lend', 'even', 'mainstream', 'game', 'addition', 'great', 'represent', 'big', 'one']",32,19
62,Nvidia,Positive,"one take a while, but great to see the RTX out ray tracing technology lent real-time to even more mainstream games. The addition aboard @nvidia represents a big It's.",one take but great see rtx ray trace technology lent real time even mainstream game addition aboard represent big,"['one', 'take', 'but', 'great', 'see', 'rtx', 'ray', 'trace', 'technology', 'lent', 'real', 'time', 'even', 'mainstream', 'game', 'addition', 'aboard', 'represent', 'big']",32,19
62,Nvidia,Positive,"It's take a while, but bighearted great merely to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @nvidia represents a big one.",take but bighearted great merely see rtx real time ray trace technology lend even mainstream game addition aboard represent big one,"['take', 'but', 'bighearted', 'great', 'merely', 'see', 'rtx', 'real', 'time', 'ray', 'trace', 'technology', 'lend', 'even', 'mainstream', 'game', 'addition', 'aboard', 'represent', 'big', 'one']",34,21
62,Nvidia,Positive,"It's take a while, but great to see the RTX real-time ray tracing punt technology lent out to yet even more mainstream games. The addition aboard @nvidia represents a big one.",take but great see rtx real time ray trace punt technology lent yet even mainstream game addition aboard represent big one,"['take', 'but', 'great', 'see', 'rtx', 'real', 'time', 'ray', 'trace', 'punt', 'technology', 'lent', 'yet', 'even', 'mainstream', 'game', 'addition', 'aboard', 'represent', 'big', 'one']",34,21
62,Nvidia,Positive,"It's take a while, great to see the real-time ray tracing lent out to even more games. The addition aboard @nvidia represents a big one.",take great see real time ray trace lent even game addition aboard represent big one,"['take', 'great', 'see', 'real', 'time', 'ray', 'trace', 'lent', 'even', 'game', 'addition', 'aboard', 'represent', 'big', 'one']",28,15
62,Nvidia,Positive,"It's take a while, to see the RTX ray tracing technology lent out to even more mainstream games. addition aboard @nvidia represents a big one.",take see rtx ray trace technology lend even mainstream game addition aboard represent big one,"['take', 'see', 'rtx', 'ray', 'trace', 'technology', 'lend', 'even', 'mainstream', 'game', 'addition', 'aboard', 'represent', 'big', 'one']",28,15
63,CallOfDuty,Negative,@CallofDuty has gotten over 156GB. . . Absolutely pathetic.,gotten over gb absolutely pathetic,"['gotten', 'over', 'gb', 'absolutely', 'pathetic']",9,5
63,CallOfDuty,Negative,@CallofDuty has gotten over 156GB. . . pathetic Absolutely.,gotten over gb pathetic absolutely,"['gotten', 'over', 'gb', 'pathetic', 'absolutely']",9,5
63,CallOfDuty,Negative,@CallofDuty has gotten pathetic 156GB. . . Absolutely over.,get pathetic gb absolutely over,"['get', 'pathetic', 'gb', 'absolutely', 'over']",9,5
63,CallOfDuty,Negative,@CallofDuty has ended gotten over 156GB. . . Absolutely pathetic.,end gotten over gb absolutely pathetic,"['end', 'gotten', 'over', 'gb', 'absolutely', 'pathetic']",10,6
63,CallOfDuty,Negative,@dumbfound CallofDuty has gotten over 156GB. . . Absolutely pathetic.,callofduty gotten over gb absolutely pathetic,"['callofduty', 'gotten', 'over', 'gb', 'absolutely', 'pathetic']",10,6
63,CallOfDuty,Negative,@CallofDuty gotten over 156GB. . . Absolutely pathetic.,gotten over gb absolutely pathetic,"['gotten', 'over', 'gb', 'absolutely', 'pathetic']",8,5
63,CallOfDuty,Negative,@CallofDuty has gotten over. . . Absolutely pathetic.,gotten over absolutely pathetic,"['gotten', 'over', 'absolutely', 'pathetic']",8,4
64,Hearthstone,Positive,"The new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion.",new expansion look like add really fun card old god favorite expansion,"['new', 'expansion', 'look', 'like', 'add', 'really', 'fun', 'card', 'old', 'god', 'favorite', 'expansion']",24,12
64,Hearthstone,Positive,"PlayHearthstone new @ The expansion looks like it cards add some really fun will, and the old gods were my favorite expansion.",playhearthstone new expansion look like card add really fun old god favorite expansion,"['playhearthstone', 'new', 'expansion', 'look', 'like', 'card', 'add', 'really', 'fun', 'old', 'god', 'favorite', 'expansion']",24,13
64,Hearthstone,Positive,"The new @ PlayHearthstone expansion looks like it old cards some really fun add, and the will gods were my favorite expansion.",new expansion look like old card really fun add god favorite expansion,"['new', 'expansion', 'look', 'like', 'old', 'card', 'really', 'fun', 'add', 'god', 'favorite', 'expansion']",24,12
64,Hearthstone,Positive,"The new @ PlayHearthstone God expansion looks like it will add some really fun cards, sport and the old gods were my favorite expansion.",new god expansion look like add really fun card sport old god favorite expansion,"['new', 'god', 'expansion', 'look', 'like', 'add', 'really', 'fun', 'card', 'sport', 'old', 'god', 'favorite', 'expansion']",26,14
64,Hearthstone,Positive,"The new @ constitute PlayHearthstone expansion looks like it will add some really fun cards, and the elaboration old gods were my favorite expansion.",new playhearthstone expansion look like add really fun card elaboration old god favorite expansion,"['new', 'playhearthstone', 'expansion', 'look', 'like', 'add', 'really', 'fun', 'card', 'elaboration', 'old', 'god', 'favorite', 'expansion']",26,14
64,Hearthstone,Positive,"The new @ PlayHearthstone expansion looks like it will add really fun cards, and the old were my expansion.",new expansion look like add really fun card old expansion,"['new', 'expansion', 'look', 'like', 'add', 'really', 'fun', 'card', 'old', 'expansion']",21,10
64,Hearthstone,Positive,"new @ PlayHearthstone expansion looks like it will add some really fun cards, and old gods were my expansion.",new expansion look like add really fun card old god expansion,"['new', 'expansion', 'look', 'like', 'add', 'really', 'fun', 'card', 'old', 'god', 'expansion']",21,11
65,MaddenNFL,Negative,@saquon you peep with ball carrier vision? They hurt 🤦. ‍.,peep ball carrier vision hurt,"['peep', 'ball', 'carrier', 'vision', 'hurt']",13,5
65,MaddenNFL,Negative,@ball you peep with saquon carrier vision? They hurt 🤦. ‍.,peep saquon carrier vision hurt,"['peep', 'saquon', 'carrier', 'vision', 'hurt']",13,5
65,MaddenNFL,Negative,@saquon you carrier with ball peep vision? They hurt 🤦. ‍.,carrier ball peep vision hurt,"['carrier', 'ball', 'peep', 'vision', 'hurt']",13,5
65,MaddenNFL,Negative,@saquon you peep with ball carrier vision? sight They hurt 🤦. ‍.,peep ball carrier vision sight hurt,"['peep', 'ball', 'carrier', 'vision', 'sight', 'hurt']",14,6
65,MaddenNFL,Negative,@saquon you peep with ball mailman carrier vision? They hurt 🤦. ‍.,peep ball mailman carrier vision hurt,"['peep', 'ball', 'mailman', 'carrier', 'vision', 'hurt']",14,6
65,MaddenNFL,Negative,@saquon you peep with ball carrier? They hurt 🤦. ‍.,peep ball carrier hurt,"['peep', 'ball', 'carrier', 'hurt']",12,4
65,MaddenNFL,Negative,@saquon you peep with ball vision? They hurt 🤦. ‍.,peep ball vision hurt,"['peep', 'ball', 'vision', 'hurt']",12,4
66,AssassinsCreed,Neutral#Positive,Found this perfect setting for Zeus,find perfect set zeus,"['find', 'perfect', 'set', 'zeus']",6,4
66,AssassinsCreed,Neutral#Positive,Found this Zeus setting for perfect,find zeus set perfect,"['find', 'zeus', 'set', 'perfect']",6,4
66,AssassinsCreed,Neutral#Positive,Found this setting perfect for Zeus,find set perfect zeus,"['find', 'set', 'perfect', 'zeus']",6,4
66,AssassinsCreed,Neutral#Positive,Found this perfect dress setting for Zeus,find perfect dress set zeus,"['find', 'perfect', 'dress', 'set', 'zeus']",7,5
66,AssassinsCreed,Neutral#Positive,Found this perfect setting incur for Zeus,find perfect set incur zeus,"['find', 'perfect', 'set', 'incur', 'zeus']",7,5
66,AssassinsCreed,Neutral#Positive,Found this perfect setting Zeus,find perfect set zeus,"['find', 'perfect', 'set', 'zeus']",5,4
66,AssassinsCreed,Neutral#Positive,Found this perfect setting for ,find perfect setting,"['find', 'perfect', 'setting']",5,3
67,TomClancysGhostRecon,Irrelevant#Positive,. Is beautiful @GhostRecon..,beautiful,['beautiful'],5,1
67,TomClancysGhostRecon,Irrelevant#Positive,. GhostRecon beautiful @Is..,ghostrecon beautiful,"['ghostrecon', 'beautiful']",5,2
67,TomClancysGhostRecon,Irrelevant#Positive,. beautiful Is @GhostRecon..,beautiful,['beautiful'],5,1
67,TomClancysGhostRecon,Irrelevant#Positive,. Is represent beautiful @GhostRecon..,represent beautiful,"['represent', 'beautiful']",6,2
67,TomClancysGhostRecon,Irrelevant#Positive,. comprise Is beautiful @GhostRecon..,comprise beautiful,"['comprise', 'beautiful']",6,2
67,TomClancysGhostRecon,Irrelevant#Positive,. Is beautiful @..,beautiful,['beautiful'],5,1
67,TomClancysGhostRecon,Irrelevant#Positive,. beautiful @GhostRecon..,beautiful,['beautiful'],4,1
68,LeagueOfLegends,Positive,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!,happy happy monday tonight stream play league legend learn character aram cannot hope see,"['happy', 'happy', 'monday', 'tonight', 'stream', 'play', 'league', 'legend', 'learn', 'character', 'aram', 'cannot', 'hope', 'see']",32,14
68,LeagueOfLegends,Positive,Happy Happy Monday!!! Tonight all will me streaming be Playing League Of Legends and learning characters through ARAM!! can’t hope will see you we!,happy happy monday tonight stream play league legend learn character aram cannot hope see,"['happy', 'happy', 'monday', 'tonight', 'stream', 'play', 'league', 'legend', 'learn', 'character', 'aram', 'cannot', 'hope', 'see']",32,14
68,LeagueOfLegends,Positive,Happy will Monday!!! Tonight we Happy be League me Playing streaming Of Legends and learning characters through ARAM!! can’t hope will see you all!,happy monday tonight happy league play stream legend learn character aram cannot hope see,"['happy', 'monday', 'tonight', 'happy', 'league', 'play', 'stream', 'legend', 'learn', 'character', 'aram', 'cannot', 'hope', 'see']",32,14
68,LeagueOfLegends,Positive,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t personify conference hope will see you all!,happy happy monday tonight stream play league legend learn character aram cannot personify conference hope see,"['happy', 'happy', 'monday', 'tonight', 'stream', 'play', 'league', 'legend', 'learn', 'character', 'aram', 'cannot', 'personify', 'conference', 'hope', 'see']",34,16
68,LeagueOfLegends,Positive,Happy Happy Monday!!! Tonight we will be streaming me Playing League check Of Legends and learning characters through ARAM!! can’t hope will see you felicitous all!,happy happy monday tonight stream play league check legends learn character aram cannot hope see felicitous,"['happy', 'happy', 'monday', 'tonight', 'stream', 'play', 'league', 'check', 'legends', 'learn', 'character', 'aram', 'cannot', 'hope', 'see', 'felicitous']",34,16
68,LeagueOfLegends,Positive,Happy Happy Monday!!! Tonight we be streaming Playing League Of Legends and learning characters through!! can’t hope will see you all!,happy happy monday tonight stream play league legend learn character cannot hope see,"['happy', 'happy', 'monday', 'tonight', 'stream', 'play', 'league', 'legend', 'learn', 'character', 'cannot', 'hope', 'see']",29,13
68,LeagueOfLegends,Positive,Happy Happy Monday!!! will be streaming me League Of Legends and learning characters through ARAM!! can’t hope will see you all!,happy happy monday stream league legend learn character aram cannot hope see,"['happy', 'happy', 'monday', 'stream', 'league', 'legend', 'learn', 'character', 'aram', 'cannot', 'hope', 'see']",29,12
69,RedDeadRedemption(RDR),Positive,"A second and a half not watching it, I finally beat Red Dead Redemption III, a wonderfully rich game that kills you with a fantastic storyline if you constantly fight with deliberate controls and molasses coated pace. Can’t wait to seriously play RDR1 now for the first time.<unk>]",second half not watch finally beat red dead redemption ii wonderfully rich game kill fantastic storyline constantly fight deliberate control molasses coat pace cannot wait seriously play rdr first time unk,"['second', 'half', 'not', 'watch', 'finally', 'beat', 'red', 'dead', 'redemption', 'ii', 'wonderfully', 'rich', 'game', 'kill', 'fantastic', 'storyline', 'constantly', 'fight', 'deliberate', 'control', 'molasses', 'coat', 'pace', 'cannot', 'wait', 'seriously', 'play', 'rdr', 'first', 'time', 'unk']",57,31
69,RedDeadRedemption(RDR),Positive,"A second and a half not watching fight, I finally beat Red Dead Redemption now, a wonderfully rich game that kills you with a coated storyline if you constantly it with deliberate controls and molasses fantastic pace. Can’t wait to seriously first RDR1 III for the play time.<unk>]",second half not watch fight finally beat red dead redemption wonderfully rich game kill coat storyline constantly deliberate control molasses fantastic pace cannot wait seriously first rdr ii play time unk,"['second', 'half', 'not', 'watch', 'fight', 'finally', 'beat', 'red', 'dead', 'redemption', 'wonderfully', 'rich', 'game', 'kill', 'coat', 'storyline', 'constantly', 'deliberate', 'control', 'molasses', 'fantastic', 'pace', 'cannot', 'wait', 'seriously', 'first', 'rdr', 'ii', 'play', 'time', 'unk']",57,31
69,RedDeadRedemption(RDR),Positive,"A second controls a Redemption not the it, I finally beat Red Dead half III, a wonderfully rich game that kills you with a fantastic storyline if you constantly fight with deliberate and and wait coated pace. Can’t molasses to seriously play RDR1 now for watching first time.<unk>]",second control redemption not finally beat red dead half ii wonderfully rich game kill fantastic storyline constantly fight deliberate wait coat pace cannot molasses seriously play rdr watch first time unk,"['second', 'control', 'redemption', 'not', 'finally', 'beat', 'red', 'dead', 'half', 'ii', 'wonderfully', 'rich', 'game', 'kill', 'fantastic', 'storyline', 'constantly', 'fight', 'deliberate', 'wait', 'coat', 'pace', 'cannot', 'molasses', 'seriously', 'play', 'rdr', 'watch', 'first', 'time', 'unk']",57,31
69,RedDeadRedemption(RDR),Positive,"A second and a half not watching it, I finally beat Red Dead Redemption III, a wonderfully rich game that kills you with a toppingly fantastic storyline if you constantly fight with deliberate controls and molasses coated mastery pace. Can’t wait single to seriously play RDR1 now directly for the first time.<unk>]",second half not watch finally beat red dead redemption ii wonderfully rich game kill toppingly fantastic storyline constantly fight deliberate control molasses coat mastery pace cannot wait single seriously play rdr directly first time unk,"['second', 'half', 'not', 'watch', 'finally', 'beat', 'red', 'dead', 'redemption', 'ii', 'wonderfully', 'rich', 'game', 'kill', 'toppingly', 'fantastic', 'storyline', 'constantly', 'fight', 'deliberate', 'control', 'molasses', 'coat', 'mastery', 'pace', 'cannot', 'wait', 'single', 'seriously', 'play', 'rdr', 'directly', 'first', 'time', 'unk']",61,35
69,RedDeadRedemption(RDR),Positive,"shortsighted A second and a half not watching it, I finally beat amp Red Dead Redemption III, a wonderfully rich game that kills you with a fantastic storyline if you constantly fight with deliberate controls and molasses coated pace. Can’t wait to seriously play RDR1 now for the A first time.<short unk>]",shortsighted second half not watch finally beat amp red dead redemption ii wonderfully rich game kill fantastic storyline constantly fight deliberate control molasses coat pace cannot wait seriously play rdr first time short unk,"['shortsighted', 'second', 'half', 'not', 'watch', 'finally', 'beat', 'amp', 'red', 'dead', 'redemption', 'ii', 'wonderfully', 'rich', 'game', 'kill', 'fantastic', 'storyline', 'constantly', 'fight', 'deliberate', 'control', 'molasses', 'coat', 'pace', 'cannot', 'wait', 'seriously', 'play', 'rdr', 'first', 'time', 'short', 'unk']",63,34
69,RedDeadRedemption(RDR),Positive,"A second and a not it, I beat Red Dead Redemption, wonderfully rich game kills you with a fantastic storyline if you fight with deliberate controls and molasses coated pace. Can’t wait to seriously play RDR1 now for the first time.<unk>]",second not beat red dead redemption wonderfully rich game kill fantastic storyline fight deliberate control molasses coat pace cannot wait seriously play rdr first time unk,"['second', 'not', 'beat', 'red', 'dead', 'redemption', 'wonderfully', 'rich', 'game', 'kill', 'fantastic', 'storyline', 'fight', 'deliberate', 'control', 'molasses', 'coat', 'pace', 'cannot', 'wait', 'seriously', 'play', 'rdr', 'first', 'time', 'unk']",50,26
