orig_id,entity,source_id,label,technique,variant,text
61,CallOfDutyBlackopsColdWar,1748,Irrelevant,insert,2,"Scump, slack Simp, Loony, Slacked"
61,CallOfDutyBlackopsColdWar,1748,Irrelevant,delete,1,", Simp, Loony, Slacked"
61,CallOfDutyBlackopsColdWar,1748,Irrelevant,delete,2,"Scump, Simp,, Slacked"
62,Nvidia,8911,Positive,original,0,"It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @nvidia represents a big one."
62,Nvidia,8911,Positive,swap,1,"It's take a while, but great to see games RTX real-time ray tracing aboard lent out to even more mainstream the. The addition technology @nvidia represents a big one."
62,Nvidia,8911,Positive,swap,2,"The take a while, but great mainstream see the RTX real-time ray tracing technology lent out to even more to games. It's addition aboard @nvidia represents a big one."
62,Nvidia,8911,Positive,insert,1,"It's peerless take a while, but great to see the RTX real-time ray tracing technology lent angstrom out to even more mainstream games. The addition aboard @nvidia represents a big one."
62,Nvidia,8911,Positive,insert,2,"It's take a while, but great to see More the RTX real-time ray tracing technology lent out to even more mainstream games. The proscribed addition aboard @nvidia represents a big one."
62,Nvidia,8911,Positive,delete,1,"It's take a while, but great to see RTX ray tracing lent out to even more mainstream games. The addition aboard @nvidia represents a big."
62,Nvidia,8911,Positive,delete,2,"It's while, but great to see RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @ represents a big one."
63,CallOfDuty,2320,Negative,original,0,@CallofDuty has gotten over 156GB. . . Absolutely pathetic.
63,CallOfDuty,2320,Negative,swap,1,@CallofDuty has Absolutely over 156GB. . . gotten pathetic.
63,CallOfDuty,2320,Negative,swap,2,@CallofDuty over gotten has 156GB. . . Absolutely pathetic.
63,CallOfDuty,2320,Negative,insert,1,@CallofDuty has gotten concluded over 156GB. . . Absolutely pathetic.
63,CallOfDuty,2320,Negative,insert,2,@CallofDuty has gotten over 156GB. . . Absolutely silly pathetic.
63,CallOfDuty,2320,Negative,delete,1,@CallofDuty has gotten over 156GB. . . Absolutely.
63,CallOfDuty,2320,Negative,delete,2,@CallofDuty has over 156GB. . . Absolutely pathetic.
64,Hearthstone,5513,Positive,original,0,"The new @ PlayHearthstone expansion looks like it will add some really fun cards, and the old gods were my favorite expansion."
64,Hearthstone,5513,Positive,swap,1,"The new @ PlayHearthstone expansion some like it will add my really fun cards, and the old gods were looks favorite expansion."
64,Hearthstone,5513,Positive,swap,2,"The will @ PlayHearthstone expansion looks like it new add some really were cards, and the old gods fun my favorite expansion."
64,Hearthstone,5513,Positive,insert,1,"The new @ PlayHearthstone expansion looks like it will add some really fun personify cards, and the old gods comprise were my favorite expansion."
64,Hearthstone,5513,Positive,insert,2,"The older new @ PlayHearthstone expansion looks pet like it will add some really fun cards, and the old gods were my favorite expansion."
64,Hearthstone,5513,Positive,delete,1,"The new @ PlayHearthstone expansion looks like it will add some cards, and old gods were my favorite expansion."
64,Hearthstone,5513,Positive,delete,2,"The new @ expansion like it will add some really cards, and the old gods were my favorite expansion."
65,MaddenNFL,7981,Negative,original,0,@saquon you peep with ball carrier vision? They hurt 🤦. ‍.
65,MaddenNFL,7981,Negative,swap,1,@saquon vision peep with ball carrier you? They hurt 🤦. ‍.
65,MaddenNFL,7981,Negative,swap,2,@saquon you peep with hurt carrier vision? They ball 🤦. ‍.
65,MaddenNFL,7981,Negative,insert,1,@nut saquon you peep with ball carrier vision? They hurt 🤦. ‍.
65,MaddenNFL,7981,Negative,insert,2,@saquon you peep with ball peek carrier vision? They hurt 🤦. ‍.
65,MaddenNFL,7981,Negative,delete,1,@saquon you peep with carrier vision? They hurt 🤦. ‍.
65,MaddenNFL,7981,Negative,delete,2,@you peep with ball carrier vision? They hurt 🤦. ‍.
66,AssassinsCreed,879,Neutral#Positive,original,0,Found this perfect setting for Zeus
66,AssassinsCreed,879,Neutral#Positive,swap,1,setting this perfect Found for Zeus
66,AssassinsCreed,879,Neutral#Positive,swap,2,this Found perfect setting for Zeus
66,AssassinsCreed,879,Neutral#Positive,insert,1,Found this perfect jell setting for Zeus
66,AssassinsCreed,879,Neutral#Positive,insert,2,countersink Found this perfect setting for Zeus
66,AssassinsCreed,879,Neutral#Positive,delete,1,Found this perfect setting for 
66,AssassinsCreed,879,Neutral#Positive,delete,2,this perfect setting for Zeus
67,TomClancysGhostRecon,10875,Irrelevant#Positive,original,0,. Is beautiful @GhostRecon..
67,TomClancysGhostRecon,10875,Irrelevant#Positive,swap,1,. Is GhostRecon @beautiful..
67,TomClancysGhostRecon,10875,Irrelevant#Positive,swap,2,. beautiful Is @GhostRecon..
67,TomClancysGhostRecon,10875,Irrelevant#Positive,insert,1,. Is constitute beautiful @GhostRecon..
67,TomClancysGhostRecon,10875,Irrelevant#Positive,insert,2,. Is exist beautiful @GhostRecon..
67,TomClancysGhostRecon,10875,Irrelevant#Positive,delete,1,. Is @GhostRecon..
67,TomClancysGhostRecon,10875,Irrelevant#Positive,delete,2,. Is beautiful @..
68,LeagueOfLegends,7572,Positive,original,0,Happy Happy Monday!!! Tonight we will be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!
68,LeagueOfLegends,7572,Positive,swap,1,Happy Happy Monday!!! Tonight learning will be we me Playing League Of Legends and streaming characters through ARAM!! can’t hope will see you all!
68,LeagueOfLegends,7572,Positive,swap,2,Happy Playing Monday!!! Tonight we will be streaming me Happy will Of Legends and learning characters through ARAM!! can’t hope League see you all!
68,LeagueOfLegends,7572,Positive,insert,1,Happy Happy Monday!!! Tonight we will be ME streaming me Playing League Of case Legends and learning characters through ARAM!! can’t hope will see you all!
68,LeagueOfLegends,7572,Positive,insert,2,Happy Happy Monday!!! Tonight we will be streaming me Playing League leave Of Legends and learning characters through ARAM!! can’t hope will see you quality all!
68,LeagueOfLegends,7572,Positive,delete,1,Happy Happy!!! Tonight we will be streaming me Playing League Of Legends characters through ARAM!! can’t hope will see you all!
68,LeagueOfLegends,7572,Positive,delete,2,Happy Monday!!! Tonight be streaming me Playing League Of Legends and learning characters through ARAM!! can’t hope will see you all!
69,RedDeadRedemption(RDR),10790,Positive,original,0,"A second and a half not watching it, I finally beat Red Dead Redemption III, a wonderfully rich game that kills you with a fantastic storyline if you constantly fight with deliberate controls and molasses coated pace. Can’t wait to seriously play RDR1 now for the first time.<unk>]"
69,RedDeadRedemption(RDR),10790,Positive,swap,1,"A second and a half not watching it, I finally beat Red III Redemption constantly, a wonderfully rich for that kills you with a fantastic storyline if you Dead now with deliberate controls and molasses coated pace. Can’t wait to seriously play RDR1 fight game the first time.<unk>]"
69,RedDeadRedemption(RDR),10790,Positive,swap,2,"A second and a it not watching half, I finally beat Red Dead Redemption III, a time rich game that a you with Can fantastic storyline if you constantly fight with deliberate controls and molasses coated pace. kills’t wait to seriously play RDR1 now for the first wonderfully.<unk>]"
69,RedDeadRedemption(RDR),10790,Positive,insert,1,"A second and a half not watching it, I finally beat wondrous Red Dead Redemption III, a wonderfully rich game that kills you with scarlet a fantastic storyline if you constantly fight with deliberate controls and adenine plenteous molasses coated pace. Can’t wait to seriously play RDR1 now for the first time.<unk>]"
69,RedDeadRedemption(RDR),10790,Positive,insert,2,"A second and threesome a half iodine not watching it, I finally beat Red Dead Redemption III, a wonderfully rich game that kills you lame with a fantastic storyline if you constantly fight with deliberate controls and molasses coated pace. tierce Can’t wait to seriously play RDR1 now for the first time.<unk>]"
69,RedDeadRedemption(RDR),10790,Positive,delete,1,"A second a half not watching it, I finally beat Red Dead Redemption III, a wonderfully rich game that kills you a fantastic storyline you fight with deliberate controls and molasses coated pace. Can’ to seriously play RDR1 now for the time.<unk>]"
69,RedDeadRedemption(RDR),10790,Positive,delete,2,"A second and a not watching it, I beat Dead III, a wonderfully rich game that kills you a fantastic if you constantly fight with deliberate controls and coated pace. Can’t wait to seriously play RDR1 now for the first time.<unk>]"
70,johnson&johnson,6805,Negative,original,0,20 Volunteers Suffer Negative Response to Johnson Gary Johnson’s... thevaccinereaction.org/2020/10/20-vol…
70,johnson&johnson,6805,Negative,swap,1,20 Volunteers Suffer Negative Response to Johnson org Johnson’s... thevaccinereaction.Gary/2020/10/20-vol…
70,johnson&johnson,6805,Negative,swap,2,20 Volunteers Suffer s Response to Johnson Gary Johnson’Negative... thevaccinereaction.org/2020/10/20-vol…
70,johnson&johnson,6805,Negative,insert,1,20 Volunteers Suffer Negative Response to Johnson Gary Johnson’s... thevaccinereaction.org/2020/10/brook 20-vol…
70,johnson&johnson,6805,Negative,insert,2,20 Volunteers Suffer Negative twenty Response to Johnson Gary Johnson’s... thevaccinereaction.org/2020/10/20-vol…
70,johnson&johnson,6805,Negative,delete,1,20 Volunteers Suffer Negative Response to Johnson Gary Johnson’s... thevaccinereaction.org/2020//…
70,johnson&johnson,6805,Negative,delete,2,20 Volunteers Suffer Negative to Johnson Gary’s... thevaccinereaction.org/2020/10/20-vol…
71,CallOfDuty,2044,Positive,original,0,Come watch my buddy Vinny and I for some bad gameplay and even worse jokes! Rocket League! Call of Duty Warzone!  Streaming till 2AM maybe later! Come hang out :)
71,CallOfDuty,2044,Positive,swap,1,Come watch my buddy Vinny League I for some bad gameplay and even worse jokes! Rocket and! Call of hang Warzone!  Streaming till 2AM maybe later! Come Duty out :)
71,CallOfDuty,2044,Positive,swap,2,for watch my buddy Vinny and worse Come some bad gameplay and even Rocket jokes! I League! Call of Duty Warzone!  Streaming till 2AM maybe later! Come hang out :)
71,CallOfDuty,2044,Positive,insert,1,Come watch my buddy Vinny brother and I for some bad gameplay and even worse jokes! Rocket League! Call of Duty Warzone!  trough Streaming till 2AM maybe later! Come hang out :)
71,CallOfDuty,2044,Positive,insert,2,defective Come watch my buddy Vinny and I for some bad gameplay and even worse jokes! Rocket League! Call of Duty Warzone!  Streaming till roquette 2AM maybe later! Come hang out :)
71,CallOfDuty,2044,Positive,delete,1,Come watch my Vinny and I for some gameplay and even worse jokes! Rocket League! Call of Duty Warzone!  till 2AM maybe later! Come hang :)
71,CallOfDuty,2044,Positive,delete,2,watch my buddy Vinny and I for some bad gameplay and even worse jokes! Rocket League! Duty Warzone!  till 2AM maybe later! Come hang out :)
72,Facebook,3222,Negative,original,0,Hi everyone. Just got a working account. I'm really tired driving facebook.
72,Facebook,3222,Negative,swap,1,Hi everyone. Just got a driving account. I'm really tired working facebook.
72,Facebook,3222,Negative,swap,2,Hi everyone. facebook got a working account. I'm really tired driving Just.
72,Facebook,3222,Negative,insert,1,Hi everyone. Just got a working account. ampere I'm really tired driving facebook.
72,Facebook,3222,Negative,insert,2,Hi everyone. explanation Just got a working account. I'm really tired driving facebook.
72,Facebook,3222,Negative,delete,1,Hi everyone. Just got a working account. I'm really driving facebook.
72,Facebook,3222,Negative,delete,2,Hi everyone. Just got a working account. I'm really tired facebook.
73,RedDeadRedemption(RDR),10603,Positive,original,0,Thanks to all that stopped by the stream tonight. Had a great time hanging with all y'all! It was fun. Thanks to @ReptarOnIce3000 for the follow and hope to see you guys tomorrow for some red dead redemption 2 shenanigans.. .
73,RedDeadRedemption(RDR),10603,Positive,swap,1,Thanks to all that stopped by the a tonight. Had time great for hanging with all y'all! It was fun. Thanks to @ReptarOnIce3000 stream the follow and hope to see you guys tomorrow for red some dead redemption 2 shenanigans.. .
73,RedDeadRedemption(RDR),10603,Positive,swap,2,Thanks to all that stopped by the stream tonight. Had a great time hanging with red to! It was fun. ReptarOnIce3000 to @Thanks for the follow and hope y'all see you guys tomorrow for some all dead redemption 2 shenanigans.. .
73,RedDeadRedemption(RDR),10603,Positive,insert,1,Thanks to all that stopped by the stream tonight. Had a great time hanging with all y'all! aside It was fun. Thanks abruptly desire to @embody ReptarOnIce3000 for the follow and hope to see you guys tomorrow for some red dead redemption 2 shenanigans.. .
73,RedDeadRedemption(RDR),10603,Positive,insert,2,Thanks to all that stopped by the stream tonight. Had a great time live hanging with all y'all! It was fun. Thanks to @ReptarOnIce3000 for the follow and hope to see you sport guys tomorrow for bear some red dead redemption 2 shenanigans.. .
73,RedDeadRedemption(RDR),10603,Positive,delete,1,Thanks to all that stopped the stream. Had a great time hanging with all y'all! It fun. Thanks to @ReptarOnIce3000 for the follow and hope to see tomorrow for some red dead redemption shenanigans.. .
73,RedDeadRedemption(RDR),10603,Positive,delete,2,Thanks to that stopped the stream. Had a great time hanging all y'all! It was fun. Thanks to @ReptarOnIce3000 for the follow and hope to you guys tomorrow for some red dead 2 shenanigans.. .
74,CallOfDutyBlackopsColdWar,1672,Positive,original,0,of the setting. Frank Lawrence is back. Feels like Black Ops 1 all over again. See the CCR & New Order soundtrack selections. Looks like the campaign<unk> going to mean DOpE!
74,CallOfDutyBlackopsColdWar,1672,Positive,swap,1,of the setting. Feels Lawrence is back. Frank like Black Ops 1 all over like. See the CCR & New Order soundtrack selections. Looks again the campaign<unk> going to mean DOpE!
74,CallOfDutyBlackopsColdWar,1672,Positive,swap,2,setting the of. Frank Lawrence is back. Feels like Black Ops 1 all over DOpE. See the CCR & New Order soundtrack selections. Looks like the campaign<unk> going to mean again!
74,CallOfDutyBlackopsColdWar,1672,Positive,insert,1,of the setting. Frank Lawrence is back. Feels like Black Ops 1 all over again. See the CCR & New Order soundtrack selections. Looks like the campaign<unk> newly going totally to mean DOpE!
74,CallOfDutyBlackopsColdWar,1672,Positive,insert,2,of the setting. Frank Lawrence is back. Feels like Black Ops safari construe binding 1 all over again. See the CCR & New Order soundtrack selections. Looks like the campaign<unk> going to mean DOpE!
74,CallOfDutyBlackopsColdWar,1672,Positive,delete,1,of the setting. Frank Lawrence is back. Feels like Ops 1 all over again. See CCR & New Order soundtrack selections. Looks like the campaign<unk> going mean!
74,CallOfDutyBlackopsColdWar,1672,Positive,delete,2,of the setting. is back. Feels Black Ops 1 all over again. See the CCR & New Order soundtrack selections. Looks like the campaign<unk> to mean DOpE!
75,Microsoft,8122,Negative,original,0,I've rarely been less proud (or grateful) to be part of the extended extended family.
75,Microsoft,8122,Negative,swap,1,I've family been less proud (or grateful) to be part of the extended extended rarely.
75,Microsoft,8122,Negative,swap,2,I've rarely been less proud (or grateful) to be extended of the extended part family.
75,Microsoft,8122,Negative,insert,1,I've prolonged rarely been less proud (or grateful) to be part of the extended extended family.
75,Microsoft,8122,Negative,insert,2,I've rarely follow been less proud (or grateful) to be part of the extended extended family.
75,Microsoft,8122,Negative,delete,1,I've rarely been less (or grateful) to be part of the extended family.
75,Microsoft,8122,Negative,delete,2,rarely been less proud (or grateful) to part of the extended extended family.
76,johnson&johnson,6982,Positive,original,0,Exit 2020 with a bang
76,johnson&johnson,6982,Positive,swap,1,Exit a with 2020 bang
76,johnson&johnson,6982,Positive,swap,2,Exit with 2020 a bang
76,johnson&johnson,6982,Positive,insert,1,Exit 2020 with amp a bang
76,johnson&johnson,6982,Positive,insert,2,Exit adenine 2020 with a bang
76,johnson&johnson,6982,Positive,delete,1,2020 with a bang
76,johnson&johnson,6982,Positive,delete,2,Exit 2020 with bang
77,TomClancysRainbowSix,11518,Positive,original,0,It is not the first time that the EU Commission has taken such a step.
77,TomClancysRainbowSix,11518,Positive,swap,1,It is not has first time that the EU Commission the taken such a step.
77,TomClancysRainbowSix,11518,Positive,swap,2,It is not the time first that the EU Commission has taken such a step.
77,TomClancysRainbowSix,11518,Positive,insert,1,It is not the first inaugural time that the EU Commission has taken such a step.
77,TomClancysRainbowSix,11518,Positive,insert,2,It is not the first time that the EU Commission has taken personify such a step.
77,TomClancysRainbowSix,11518,Positive,delete,1,It is not first time that EU Commission has taken such a step.
77,TomClancysRainbowSix,11518,Positive,delete,2,It is not the first that the Commission has taken such a step.
78,PlayStation5(PS5),9977,Neutral,original,0,PlayStation 5 release date leaked dr.it / RgggBp
78,PlayStation5(PS5),9977,Neutral,swap,1,PlayStation 5 date release leaked dr.it / RgggBp
78,PlayStation5(PS5),9977,Neutral,swap,2,PlayStation it release date leaked dr.5 / RgggBp
78,PlayStation5(PS5),9977,Neutral,insert,1,PlayStation 5 release date leaked dr.it / leak RgggBp
78,PlayStation5(PS5),9977,Neutral,insert,2,PlayStation 5 release date leaked dr.it / see RgggBp
78,PlayStation5(PS5),9977,Neutral,delete,1,PlayStation 5 date leaked dr.it / RgggBp
78,PlayStation5(PS5),9977,Neutral,delete,2,PlayStation 5 release date leaked.it / RgggBp
79,Fortnite,6712,Neutral,original,0,"""and so it this a symptom of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>."
79,Fortnite,6712,Neutral,swap,1,"""and so it this a symptom now's something bigger rolling on? So is it So cause? a of where everybody WHO's made a mistake, they think it's a cause.""<unk>."
79,Fortnite,6712,Neutral,swap,2,"""and so it this a symptom of something bigger rolling on? So is it a cause? So now's WHO's everybody where made a mistake, they think it's unk cause.""<a>."
79,Fortnite,6712,Neutral,insert,1,"""and so it this a err symptom of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a mistake, they think IT it's a cause.""<unk>."
79,Fortnite,6712,Neutral,insert,2,"""draw movement and so it this a symptom of something bigger rolling imbibe on? So is it a cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>."
79,Fortnite,6712,Neutral,delete,1,"""and so a of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a, they think it's a cause.""<unk>."
79,Fortnite,6712,Neutral,delete,2,"""and so it this a symptom of bigger rolling on? it a cause? So now's where everybody WHO's made a, they think it's a cause.""<unk>."
80,WorldOfCraft,12535,Negative,original,0,"I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn is still so dear to me."
80,WorldOfCraft,12535,Negative,swap,1,"I had an itch to I Lunerian and me again, bc I miss them so much.. draw may no longer play WoW, but Silgryn is still so dear to Silgryn."
80,WorldOfCraft,12535,Negative,swap,2,"I is an itch to draw Lunerian and Silgryn again, bc WoW miss them so much.. I may no longer play I, but Silgryn had still so dear to me."
80,WorldOfCraft,12535,Negative,insert,1,"I had an itch to draw Lunerian and Silgryn again, bc I miss them drop so much.. I may no longer play WoW, but Silgryn is still nonetheless lose so dear to me."
80,WorldOfCraft,12535,Negative,insert,2,"I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may get no longer play WoW, but calm Silgryn is still so dear to me."
80,WorldOfCraft,12535,Negative,delete,1,"I an itch to draw Lunerian and Silgryn, bc miss them so much.. may no longer play WoW, but Silgryn is still so dear to me."
80,WorldOfCraft,12535,Negative,delete,2,"I had an itch to draw Lunerian and Silgryn again, bc I miss them much.. I may no longer play, Silgryn is still so dear to."
81,Google,4578,Negative,original,0,I have never heard of Jesus following the less fortunate. Those who are attacked by the state. There must be a new rebranding.
81,Google,4578,Negative,swap,1,There have never heard of Jesus following the attacked fortunate. Those who are less by the state. I must be a new rebranding.
81,Google,4578,Negative,swap,2,a have never heard of Jesus following the less fortunate. Those who are attacked by the I. There must be state new rebranding.
81,Google,4578,Negative,insert,1,I have never heard of Jesus following the less fortunate. there Those who are attacked by the state. There must be a new Deliverer rebranding.
81,Google,4578,Negative,insert,2,I have never mustiness heard of Jesus following the less fortunate. Those who are attacked by the state. There must rosy be a new rebranding.
81,Google,4578,Negative,delete,1,I have never heard Jesus following the less. Those who are attacked by the state. There must be a new.
81,Google,4578,Negative,delete,2,I have never heard of following the less. Those who are by the state. There must be a new rebranding.
82,Facebook,3477,Positive,original,0,I was lucky enough to have David Attenborough as a university lecturer. It's nice to see people coming together to teach children who don't go to school.
82,Facebook,3477,Positive,swap,1,I was lucky enough to have David Attenborough as a university lecturer. see nice to It's people children together to teach coming who don't go to school.
82,Facebook,3477,Positive,swap,2,I was lucky enough to teach David Attenborough as a university lecturer. It's nice to see people coming don't to have children who together go to school.
82,Facebook,3477,Positive,insert,1,I was lucky enough to have David Attenborough as WHO a university lecturer. It's nice to see people coming together to teach children arsenic who don't go to school.
82,Facebook,3477,Positive,insert,2,I was lucky enough to have get David Attenborough as a university lecturer. It's nice to see people coming unitedly together to teach children who don't go to school.
82,Facebook,3477,Positive,delete,1,I was lucky enough to have David Attenborough university lecturer. It's nice see people coming together to teach children who don't go to.
82,Facebook,3477,Positive,delete,2,I was lucky to have David Attenborough as a university. It's nice to see people coming together to teach children who go to.
83,Microsoft,8158,Negative,original,0,"The prices to the new Minecraft emotes are ludicrous. Very destructive to industry and gaming in terms of reputation. This is no cash grab, and it will be cheaper. Way painfully expensive! Have you forgotten the reputational damage created by EA's loot buying scandals?! @mojang @jeb_"
83,Microsoft,8158,Negative,swap,1,"The prices scandals the new Minecraft emotes are ludicrous. Very destructive to industry and gaming the terms of reputation. mojang is no cash grab, and it will be cheaper. Way painfully expensive! Have you forgotten This reputational damage created by EA's loot buying to?! @in @jeb_"
83,Microsoft,8158,Negative,swap,2,"The prices to the new Minecraft emotes are ludicrous. is destructive to industry expensive gaming in terms of reputation. This Very no cash grab, and it will be cheaper. damage painfully and! Have you forgotten the reputational buying created by EA's loot Way scandals?! @mojang @jeb_"
83,Microsoft,8158,Negative,insert,1,"The prices terminus to the new Minecraft glucinium emotes are ludicrous. Very destructive to industry and gaming in terms of reputation. This is no forget cash grab, and it will be cheaper. Way painfully expensive! Have you forgotten the reputational damage created by EA's loot buying scandals?! @mojang @jeb_"
83,Microsoft,8158,Negative,insert,2,"The prices to the new Minecraft emotes are ludicrous. Very destructive to industry and gaming in leave terms of bribe reputation. This is no cash grab, and it will be cheaper. Way painfully expensive! Have you forgotten the reputational damage created by EA's loot buying scandals?! @aside mojang @jeb_"
83,Microsoft,8158,Negative,delete,1,"The prices new Minecraft emotes are ludicrous. Very to industry and gaming terms of reputation. This is no cash grab, and it will be cheaper. Way painfully expensive! you forgotten the reputational damage created EA's loot buying scandals?! @mojang @jeb_"
83,Microsoft,8158,Negative,delete,2,"The to the new Minecraft emotes are ludicrous. Very to industry and gaming in terms of reputation. This is no cash grab, and it will be. Way painfully expensive! Have forgotten the reputational damage created loot buying scandals?! @mojang @jeb_"
84,MaddenNFL,7995,Negative,original,0,Ready for more crappy same game and more removed content and still locked behind the paywall
84,MaddenNFL,7995,Negative,swap,1,Ready for more crappy same game and more the content and still locked behind removed paywall
84,MaddenNFL,7995,Negative,swap,2,Ready for removed crappy same game and more more content and still locked behind the paywall
84,MaddenNFL,7995,Negative,insert,1,Ready for more crappy interlace same game and more removed content and still locked behind the paywall
84,MaddenNFL,7995,Negative,insert,2,Ready for more crappy same game and more removed content More and still locked behind the paywall
84,MaddenNFL,7995,Negative,delete,1,Ready for more crappy same game and more content and still locked behind paywall
84,MaddenNFL,7995,Negative,delete,2,Ready for more crappy same game and more removed content and still locked paywall
85,PlayStation5(PS5),9965,Negative,original,0,Can y'all niggas stop clinin bout women not buyin y'all the PS5. y'all sound just chillat
85,PlayStation5(PS5),9965,Negative,swap,1,Can y'all niggas just clinin bout women not buyin y'all the PS5. y'all sound stop chillat
85,PlayStation5(PS5),9965,Negative,swap,2,Can y'all niggas stop clinin the women not buyin y'all bout PS5. y'all sound just chillat
85,PlayStation5(PS5),9965,Negative,insert,1,Can y'all niggas stop clinin bout women not buyin exactly y'all the PS5. y'all sound just chillat
85,PlayStation5(PS5),9965,Negative,insert,2,Can y'all niggas stop clinin bout women not buyin y'all the womanhood PS5. y'all sound just chillat
85,PlayStation5(PS5),9965,Negative,delete,1,Can y'all niggas stop clinin bout women not buyin y'all. y'all sound just chillat
85,PlayStation5(PS5),9965,Negative,delete,2,Can y'all stop clinin bout women not buyin the PS5. y'all sound just chillat
86,Microsoft,8028,Negative,original,0,"@ TAKEALOT. Don't you think it's unethical to sell a device that is no longer supported by the manufacturer? Windows Phone is dead, but you have it for sale, possibly jeopardizing user information. Microsoft Luxury 640 LTE 8GB Single Sim - Black."
86,Microsoft,8028,Negative,swap,1,"@ TAKEALOT. Don't you sell possibly supported to think a device that is no longer unethical by the manufacturer? Windows Phone is dead, but you have it's for sale, it jeopardizing user information. Microsoft Luxury 640 LTE 8GB Single Sim - Black."
86,Microsoft,8028,Negative,swap,2,"@ TAKEALOT. Don't you think it's unethical to sell a device that is supported longer no by the manufacturer? Windows dead is Phone, but 640 have it for sale, possibly jeopardizing user information. Microsoft Luxury you LTE 8GB Single Sim - Black."
86,Microsoft,8028,Negative,insert,1,"@ TAKEALOT. Don't you think it's unethical to sell a device that is no fateful longer supported by the manufacturer? Windows A Phone is dead, but you have it for sale, possibly jeopardizing user information. Microsoft Luxury cost 640 LTE 8GB Single Sim - Black."
86,Microsoft,8028,Negative,insert,2,"@ short TAKEALOT. Don't you think it's unethical to sell a device that is no longer supported by the manufacturer? Windows Phone is dead, but you call have it for sale, possibly jeopardizing user information. Microsoft earphone Luxury 640 LTE 8GB Single Sim - Black."
86,Microsoft,8028,Negative,delete,1,"@ TAKEALOT. think it's to sell device that is no longer supported by the manufacturer? Windows Phone is dead, but have it for sale, possibly jeopardizing user information. Microsoft Luxury 640 8GB Single Sim - Black."
86,Microsoft,8028,Negative,delete,2,"@ TAKEALOT. think it's unethical to sell a device that is no longer supported by manufacturer? Windows Phone is dead, but you have it for sale, possibly jeopardizing information. Microsoft Luxury 640 8GB Single Sim -."
87,Xbox(Xseries),13137,Irrelevant,original,0,I absolutely got the new
87,Xbox(Xseries),13137,Irrelevant,swap,1,I absolutely the got new
87,Xbox(Xseries),13137,Irrelevant,swap,2,absolutely I got the new
87,Xbox(Xseries),13137,Irrelevant,insert,1,newly I absolutely got the new
87,Xbox(Xseries),13137,Irrelevant,insert,2,perfectly I absolutely got the new
87,Xbox(Xseries),13137,Irrelevant,delete,1,I absolutely got the 
87,Xbox(Xseries),13137,Irrelevant,delete,2,I got the new
88,Fortnite,6573,Negative,original,0,Pokémon go to the polls...same gimmicks in the place of substantive issues and policy. Pathetic and embarrassing.
88,Fortnite,6573,Negative,swap,1,Pokémon go to the polls...same gimmicks in the issues of substantive place and policy. Pathetic and embarrassing.
88,Fortnite,6573,Negative,swap,2,Pokémon same to the polls...go gimmicks in the place of substantive issues and policy. Pathetic and embarrassing.
88,Fortnite,6573,Negative,insert,1,Pokémon go point to the polls...same gimmicks in the place of substantive issues and policy. Pathetic and embarrassing.
88,Fortnite,6573,Negative,insert,2,Pokémon go to the polls...same gimmicks in the egress place of substantive issues and policy. Pathetic and embarrassing.
88,Fortnite,6573,Negative,delete,1,Pokémon go to the polls...same gimmicks in the place of substantive and policy. Pathetic embarrassing.
88,Fortnite,6573,Negative,delete,2,Pokémon go to the...same gimmicks in the place substantive issues and policy. Pathetic and embarrassing.
89,Microsoft,8026,Positive,original,0,The new Microsoft Edge 2 is a beauty
89,Microsoft,8026,Positive,swap,1,The new Microsoft Edge a is 2 beauty
89,Microsoft,8026,Positive,swap,2,beauty new Microsoft Edge 2 is a The
89,Microsoft,8026,Positive,insert,1,The new Microsoft ii Edge 2 is a beauty
89,Microsoft,8026,Positive,insert,2,The new adenine Microsoft Edge 2 is a beauty
89,Microsoft,8026,Positive,delete,1,The new Microsoft Edge 2 is a 
89,Microsoft,8026,Positive,delete,2,The new Microsoft Edge is a beauty
90,PlayerUnknownsBattlegrounds(PUBG),10318,Neutral,original,0,I will support you in next election if
90,PlayerUnknownsBattlegrounds(PUBG),10318,Neutral,swap,1,I will election you in next support if
90,PlayerUnknownsBattlegrounds(PUBG),10318,Neutral,swap,2,I will next you in support election if
90,PlayerUnknownsBattlegrounds(PUBG),10318,Neutral,insert,1,I testament will support you in next election if
90,PlayerUnknownsBattlegrounds(PUBG),10318,Neutral,insert,2,I will testament support you in next election if
90,PlayerUnknownsBattlegrounds(PUBG),10318,Neutral,delete,1,I support you in next election if
90,PlayerUnknownsBattlegrounds(PUBG),10318,Neutral,delete,2,I will support you in next if
91,Google,4558,Negative,original,0,Why twitter just make to put in my username to confirm my identity. bitch this ain’t google.
91,Google,4558,Negative,swap,1,Why twitter just make to put in my username to confirm my identity. bitch this google’t ain.
