id,label,00_raw,01_strip_entity_tag,02_unescape_html,03_remove_urls,04_remove_mentions,05_unwrap_hashtags,06_lowercase,07_expand_contractions,08_squash_elongation,09_strip_symbols,10_normalise_space,11_tokenized,12_numeric_dropped,13_stopwords_removed,14_lemmatized,15_short_dropped,cleaned_text
77,Positive,It is not the first time that the EU Commission has such a.,It is not the first time that the EU Commission has such a.,It is not the first time that the EU Commission has such a.,It is not the first time that the EU Commission has such a.,It is not the first time that the EU Commission has such a.,It is not the first time that the EU Commission has such a.,it is not the first time that the eu commission has such a.,it is not the first time that the eu commission has such a.,it is not the first time that the eu commission has such a.,it is not the first time that the eu commission has such a ,it is not the first time that the eu commission has such a,it is not the first time that the eu commission has such a,it is not the first time that the eu commission has such a,not first time eu commission,not first time eu commission,not first time eu commission,not first time eu commission
78,Neutral,PlayStation 5 release date leaked dr.it / RgggBp,PlayStation 5 release date leaked dr.it / RgggBp,PlayStation 5 release date leaked dr.it / RgggBp,PlayStation 5 release date leaked dr.it / RgggBp,PlayStation 5 release date leaked dr.it / RgggBp,PlayStation 5 release date leaked dr.it / RgggBp,playstation 5 release date leaked dr.it / rgggbp,playstation 5 release date leaked dr.it / rgggbp,playstation 5 release date leaked dr.it / rggbp,playstation 5 release date leaked dr it   rggbp,playstation 5 release date leaked dr it rggbp,playstation 5 release date leaked dr it rggbp,playstation release date leaked dr it rggbp,playstation release date leaked dr rggbp,playstation release date leak dr rggbp,playstation release date leak dr rggbp,playstation release date leak dr rggbp
78,Neutral,5 PlayStation release date leaked dr.it / RgggBp,5 PlayStation release date leaked dr.it / RgggBp,5 PlayStation release date leaked dr.it / RgggBp,5 PlayStation release date leaked dr.it / RgggBp,5 PlayStation release date leaked dr.it / RgggBp,5 PlayStation release date leaked dr.it / RgggBp,5 playstation release date leaked dr.it / rgggbp,5 playstation release date leaked dr.it / rgggbp,5 playstation release date leaked dr.it / rggbp,5 playstation release date leaked dr it   rggbp,5 playstation release date leaked dr it rggbp,5 playstation release date leaked dr it rggbp,playstation release date leaked dr it rggbp,playstation release date leaked dr rggbp,playstation release date leak dr rggbp,playstation release date leak dr rggbp,playstation release date leak dr rggbp
78,Neutral,dr 5 release date leaked PlayStation.it / RgggBp,dr 5 release date leaked PlayStation.it / RgggBp,dr 5 release date leaked PlayStation.it / RgggBp,dr 5 release date leaked PlayStation.it / RgggBp,dr 5 release date leaked PlayStation.it / RgggBp,dr 5 release date leaked PlayStation.it / RgggBp,dr 5 release date leaked playstation.it / rgggbp,dr 5 release date leaked playstation.it / rgggbp,dr 5 release date leaked playstation.it / rggbp,dr 5 release date leaked playstation it   rggbp,dr 5 release date leaked playstation it rggbp,dr 5 release date leaked playstation it rggbp,dr release date leaked playstation it rggbp,dr release date leaked playstation rggbp,dr release date leak playstation rggbp,dr release date leak playstation rggbp,dr release date leak playstation rggbp
78,Neutral,PlayStation 5 release date escort leaked dr.it / RgggBp,PlayStation 5 release date escort leaked dr.it / RgggBp,PlayStation 5 release date escort leaked dr.it / RgggBp,PlayStation 5 release date escort leaked dr.it / RgggBp,PlayStation 5 release date escort leaked dr.it / RgggBp,PlayStation 5 release date escort leaked dr.it / RgggBp,playstation 5 release date escort leaked dr.it / rgggbp,playstation 5 release date escort leaked dr.it / rgggbp,playstation 5 release date escort leaked dr.it / rggbp,playstation 5 release date escort leaked dr it   rggbp,playstation 5 release date escort leaked dr it rggbp,playstation 5 release date escort leaked dr it rggbp,playstation release date escort leaked dr it rggbp,playstation release date escort leaked dr rggbp,playstation release date escort leak dr rggbp,playstation release date escort leak dr rggbp,playstation release date escort leak dr rggbp
78,Neutral,PlayStation leak 5 release date leaked dr.it / RgggBp,PlayStation leak 5 release date leaked dr.it / RgggBp,PlayStation leak 5 release date leaked dr.it / RgggBp,PlayStation leak 5 release date leaked dr.it / RgggBp,PlayStation leak 5 release date leaked dr.it / RgggBp,PlayStation leak 5 release date leaked dr.it / RgggBp,playstation leak 5 release date leaked dr.it / rgggbp,playstation leak 5 release date leaked dr.it / rgggbp,playstation leak 5 release date leaked dr.it / rggbp,playstation leak 5 release date leaked dr it   rggbp,playstation leak 5 release date leaked dr it rggbp,playstation leak 5 release date leaked dr it rggbp,playstation leak release date leaked dr it rggbp,playstation leak release date leaked dr rggbp,playstation leak release date leak dr rggbp,playstation leak release date leak dr rggbp,playstation leak release date leak dr rggbp
78,Neutral,5 release date leaked dr.it / RgggBp,5 release date leaked dr.it / RgggBp,5 release date leaked dr.it / RgggBp,5 release date leaked dr.it / RgggBp,5 release date leaked dr.it / RgggBp,5 release date leaked dr.it / RgggBp,5 release date leaked dr.it / rgggbp,5 release date leaked dr.it / rgggbp,5 release date leaked dr.it / rggbp,5 release date leaked dr it   rggbp,5 release date leaked dr it rggbp,5 release date leaked dr it rggbp,release date leaked dr it rggbp,release date leaked dr rggbp,release date leak dr rggbp,release date leak dr rggbp,release date leak dr rggbp
78,Neutral,PlayStation 5 release date leaked dr. / RgggBp,PlayStation 5 release date leaked dr. / RgggBp,PlayStation 5 release date leaked dr. / RgggBp,PlayStation 5 release date leaked dr. / RgggBp,PlayStation 5 release date leaked dr. / RgggBp,PlayStation 5 release date leaked dr. / RgggBp,playstation 5 release date leaked dr. / rgggbp,playstation 5 release date leaked dr. / rgggbp,playstation 5 release date leaked dr. / rggbp,playstation 5 release date leaked dr    rggbp,playstation 5 release date leaked dr rggbp,playstation 5 release date leaked dr rggbp,playstation release date leaked dr rggbp,playstation release date leaked dr rggbp,playstation release date leak dr rggbp,playstation release date leak dr rggbp,playstation release date leak dr rggbp
79,Neutral,"""and so it this a symptom of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it a cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? so is it a cause? so now's where everybody who's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? so is it a because? so now's where everybody who is made a mistake, they think it is a because.""<unk>.","""and so it this a symptom of something bigger rolling on? so is it a because? so now's where everybody who is made a mistake, they think it is a because.""<unk>.", and so it this a symptom of something bigger rolling on  so is it a because  so now s where everybody who is made a mistake  they think it is a because   unk  ,and so it this a symptom of something bigger rolling on so is it a because so now s where everybody who is made a mistake they think it is a because unk,and so it this a symptom of something bigger rolling on so is it a because so now s where everybody who is made a mistake they think it is a because unk,and so it this a symptom of something bigger rolling on so is it a because so now s where everybody who is made a mistake they think it is a because unk,symptom something bigger rolling everybody made mistake think unk,symptom something big roll everybody make mistake think unk,symptom something big roll everybody make mistake think unk,symptom something big roll everybody make mistake think unk
79,Neutral,"""and so it's this now's symptom of something bigger rolling on? So is it a cause? So a where everybody WHO's made a mistake, they think it a cause.""<unk>.","""and so it's this now's symptom of something bigger rolling on? So is it a cause? So a where everybody WHO's made a mistake, they think it a cause.""<unk>.","""and so it's this now's symptom of something bigger rolling on? So is it a cause? So a where everybody WHO's made a mistake, they think it a cause.""<unk>.","""and so it's this now's symptom of something bigger rolling on? So is it a cause? So a where everybody WHO's made a mistake, they think it a cause.""<unk>.","""and so it's this now's symptom of something bigger rolling on? So is it a cause? So a where everybody WHO's made a mistake, they think it a cause.""<unk>.","""and so it's this now's symptom of something bigger rolling on? So is it a cause? So a where everybody WHO's made a mistake, they think it a cause.""<unk>.","""and so it's this now's symptom of something bigger rolling on? so is it a cause? so a where everybody who's made a mistake, they think it a cause.""<unk>.","""and so it is this now's symptom of something bigger rolling on? so is it a because? so a where everybody who is made a mistake, they think it a because.""<unk>.","""and so it is this now's symptom of something bigger rolling on? so is it a because? so a where everybody who is made a mistake, they think it a because.""<unk>.", and so it is this now s symptom of something bigger rolling on  so is it a because  so a where everybody who is made a mistake  they think it a because   unk  ,and so it is this now s symptom of something bigger rolling on so is it a because so a where everybody who is made a mistake they think it a because unk,and so it is this now s symptom of something bigger rolling on so is it a because so a where everybody who is made a mistake they think it a because unk,and so it is this now s symptom of something bigger rolling on so is it a because so a where everybody who is made a mistake they think it a because unk,symptom something bigger rolling everybody made mistake think unk,symptom something big roll everybody make mistake think unk,symptom something big roll everybody make mistake think unk,symptom something big roll everybody make mistake think unk
79,Neutral,"""something so it this a symptom of and bigger rolling on? So is it a cause? So now's where everybody WHO's made a unk, they think it's a cause.""<mistake>.","""something so it this a symptom of and bigger rolling on? So is it a cause? So now's where everybody WHO's made a unk, they think it's a cause.""<mistake>.","""something so it this a symptom of and bigger rolling on? So is it a cause? So now's where everybody WHO's made a unk, they think it's a cause.""<mistake>.","""something so it this a symptom of and bigger rolling on? So is it a cause? So now's where everybody WHO's made a unk, they think it's a cause.""<mistake>.","""something so it this a symptom of and bigger rolling on? So is it a cause? So now's where everybody WHO's made a unk, they think it's a cause.""<mistake>.","""something so it this a symptom of and bigger rolling on? So is it a cause? So now's where everybody WHO's made a unk, they think it's a cause.""<mistake>.","""something so it this a symptom of and bigger rolling on? so is it a cause? so now's where everybody who's made a unk, they think it's a cause.""<mistake>.","""something so it this a symptom of and bigger rolling on? so is it a because? so now's where everybody who is made a unk, they think it is a because.""<mistake>.","""something so it this a symptom of and bigger rolling on? so is it a because? so now's where everybody who is made a unk, they think it is a because.""<mistake>.", something so it this a symptom of and bigger rolling on  so is it a because  so now s where everybody who is made a unk  they think it is a because   mistake  ,something so it this a symptom of and bigger rolling on so is it a because so now s where everybody who is made a unk they think it is a because mistake,something so it this a symptom of and bigger rolling on so is it a because so now s where everybody who is made a unk they think it is a because mistake,something so it this a symptom of and bigger rolling on so is it a because so now s where everybody who is made a unk they think it is a because mistake,something symptom bigger rolling everybody made unk think mistake,something symptom big roll everybody make unk think mistake,something symptom big roll everybody make unk think mistake,something symptom big roll everybody make unk think mistake
79,Neutral,"""and so it this a symptom of something angstrom bigger rolling on? So is it a cause? enceinte So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something angstrom bigger rolling on? So is it a cause? enceinte So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something angstrom bigger rolling on? So is it a cause? enceinte So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something angstrom bigger rolling on? So is it a cause? enceinte So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something angstrom bigger rolling on? So is it a cause? enceinte So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something angstrom bigger rolling on? So is it a cause? enceinte So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something angstrom bigger rolling on? so is it a cause? enceinte so now's where everybody who's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something angstrom bigger rolling on? so is it a because? enceinte so now's where everybody who is made a mistake, they think it is a because.""<unk>.","""and so it this a symptom of something angstrom bigger rolling on? so is it a because? enceinte so now's where everybody who is made a mistake, they think it is a because.""<unk>.", and so it this a symptom of something angstrom bigger rolling on  so is it a because  enceinte so now s where everybody who is made a mistake  they think it is a because   unk  ,and so it this a symptom of something angstrom bigger rolling on so is it a because enceinte so now s where everybody who is made a mistake they think it is a because unk,and so it this a symptom of something angstrom bigger rolling on so is it a because enceinte so now s where everybody who is made a mistake they think it is a because unk,and so it this a symptom of something angstrom bigger rolling on so is it a because enceinte so now s where everybody who is made a mistake they think it is a because unk,symptom something angstrom bigger rolling enceinte everybody made mistake think unk,symptom something angstrom big roll enceinte everybody make mistake think unk,symptom something angstrom big roll enceinte everybody make mistake think unk,symptom something angstrom big roll enceinte everybody make mistake think unk
79,Neutral,"""and so it this a symptom of something bigger rolling on? So personify is it a misidentify cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So personify is it a misidentify cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So personify is it a misidentify cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So personify is it a misidentify cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So personify is it a misidentify cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So personify is it a misidentify cause? So now's where everybody WHO's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? so personify is it a misidentify cause? so now's where everybody who's made a mistake, they think it's a cause.""<unk>.","""and so it this a symptom of something bigger rolling on? so personify is it a misidentify because? so now's where everybody who is made a mistake, they think it is a because.""<unk>.","""and so it this a symptom of something bigger rolling on? so personify is it a misidentify because? so now's where everybody who is made a mistake, they think it is a because.""<unk>.", and so it this a symptom of something bigger rolling on  so personify is it a misidentify because  so now s where everybody who is made a mistake  they think it is a because   unk  ,and so it this a symptom of something bigger rolling on so personify is it a misidentify because so now s where everybody who is made a mistake they think it is a because unk,and so it this a symptom of something bigger rolling on so personify is it a misidentify because so now s where everybody who is made a mistake they think it is a because unk,and so it this a symptom of something bigger rolling on so personify is it a misidentify because so now s where everybody who is made a mistake they think it is a because unk,symptom something bigger rolling personify misidentify everybody made mistake think unk,symptom something big roll personify misidentify everybody make mistake think unk,symptom something big roll personify misidentify everybody make mistake think unk,symptom something big roll personify misidentify everybody make mistake think unk
79,Neutral,"""and so it this a symptom of something bigger rolling on? So is it cause? So now's where everybody made a mistake, think it's cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it cause? So now's where everybody made a mistake, think it's cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it cause? So now's where everybody made a mistake, think it's cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it cause? So now's where everybody made a mistake, think it's cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it cause? So now's where everybody made a mistake, think it's cause.""<unk>.","""and so it this a symptom of something bigger rolling on? So is it cause? So now's where everybody made a mistake, think it's cause.""<unk>.","""and so it this a symptom of something bigger rolling on? so is it cause? so now's where everybody made a mistake, think it's cause.""<unk>.","""and so it this a symptom of something bigger rolling on? so is it because? so now's where everybody made a mistake, think it is because.""<unk>.","""and so it this a symptom of something bigger rolling on? so is it because? so now's where everybody made a mistake, think it is because.""<unk>.", and so it this a symptom of something bigger rolling on  so is it because  so now s where everybody made a mistake  think it is because   unk  ,and so it this a symptom of something bigger rolling on so is it because so now s where everybody made a mistake think it is because unk,and so it this a symptom of something bigger rolling on so is it because so now s where everybody made a mistake think it is because unk,and so it this a symptom of something bigger rolling on so is it because so now s where everybody made a mistake think it is because unk,symptom something bigger rolling everybody made mistake think unk,symptom something big roll everybody make mistake think unk,symptom something big roll everybody make mistake think unk,symptom something big roll everybody make mistake think unk
79,Neutral,"""so it this a of something bigger rolling on? So is it a cause? now's where everybody WHO's made a, they think it's a cause.""<unk>.","""so it this a of something bigger rolling on? So is it a cause? now's where everybody WHO's made a, they think it's a cause.""<unk>.","""so it this a of something bigger rolling on? So is it a cause? now's where everybody WHO's made a, they think it's a cause.""<unk>.","""so it this a of something bigger rolling on? So is it a cause? now's where everybody WHO's made a, they think it's a cause.""<unk>.","""so it this a of something bigger rolling on? So is it a cause? now's where everybody WHO's made a, they think it's a cause.""<unk>.","""so it this a of something bigger rolling on? So is it a cause? now's where everybody WHO's made a, they think it's a cause.""<unk>.","""so it this a of something bigger rolling on? so is it a cause? now's where everybody who's made a, they think it's a cause.""<unk>.","""so it this a of something bigger rolling on? so is it a because? now's where everybody who is made a, they think it is a because.""<unk>.","""so it this a of something bigger rolling on? so is it a because? now's where everybody who is made a, they think it is a because.""<unk>.", so it this a of something bigger rolling on  so is it a because  now s where everybody who is made a  they think it is a because   unk  ,so it this a of something bigger rolling on so is it a because now s where everybody who is made a they think it is a because unk,so it this a of something bigger rolling on so is it a because now s where everybody who is made a they think it is a because unk,so it this a of something bigger rolling on so is it a because now s where everybody who is made a they think it is a because unk,something bigger rolling everybody made think unk,something big roll everybody make think unk,something big roll everybody make think unk,something big roll everybody make think unk
80,Negative,"I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn is still so dear to me.","i had an itch to draw lunerian and silgryn again, bc i miss them so much.. i may no longer play wow, but silgryn is still so dear to me.","i had an itch to draw lunerian and silgryn again, because i miss them so much.. i may no longer play wow, but silgryn is still so dear to me.","i had an itch to draw lunerian and silgryn again, because i miss them so much.. i may no longer play wow, but silgryn is still so dear to me.",i had an itch to draw lunerian and silgryn again  because i miss them so much   i may no longer play wow  but silgryn is still so dear to me ,i had an itch to draw lunerian and silgryn again because i miss them so much i may no longer play wow but silgryn is still so dear to me,i had an itch to draw lunerian and silgryn again because i miss them so much i may no longer play wow but silgryn is still so dear to me,i had an itch to draw lunerian and silgryn again because i miss them so much i may no longer play wow but silgryn is still so dear to me,itch draw lunerian silgryn miss much may no longer play wow but silgryn still dear,itch draw lunerian silgryn miss much may no longer play wow but silgryn still dear,itch draw lunerian silgryn miss much may no longer play wow but silgryn still dear,itch draw lunerian silgryn miss much may no longer play wow but silgryn still dear
80,Negative,"I had an itch to may Lunerian and Silgryn again, bc I miss them so much.. I draw no longer play WoW, Silgryn but is still so dear to me.","I had an itch to may Lunerian and Silgryn again, bc I miss them so much.. I draw no longer play WoW, Silgryn but is still so dear to me.","I had an itch to may Lunerian and Silgryn again, bc I miss them so much.. I draw no longer play WoW, Silgryn but is still so dear to me.","I had an itch to may Lunerian and Silgryn again, bc I miss them so much.. I draw no longer play WoW, Silgryn but is still so dear to me.","I had an itch to may Lunerian and Silgryn again, bc I miss them so much.. I draw no longer play WoW, Silgryn but is still so dear to me.","I had an itch to may Lunerian and Silgryn again, bc I miss them so much.. I draw no longer play WoW, Silgryn but is still so dear to me.","i had an itch to may lunerian and silgryn again, bc i miss them so much.. i draw no longer play wow, silgryn but is still so dear to me.","i had an itch to may lunerian and silgryn again, because i miss them so much.. i draw no longer play wow, silgryn but is still so dear to me.","i had an itch to may lunerian and silgryn again, because i miss them so much.. i draw no longer play wow, silgryn but is still so dear to me.",i had an itch to may lunerian and silgryn again  because i miss them so much   i draw no longer play wow  silgryn but is still so dear to me ,i had an itch to may lunerian and silgryn again because i miss them so much i draw no longer play wow silgryn but is still so dear to me,i had an itch to may lunerian and silgryn again because i miss them so much i draw no longer play wow silgryn but is still so dear to me,i had an itch to may lunerian and silgryn again because i miss them so much i draw no longer play wow silgryn but is still so dear to me,itch may lunerian silgryn miss much draw no longer play wow silgryn but still dear,itch may lunerian silgryn miss much draw no longer play wow silgryn but still dear,itch may lunerian silgryn miss much draw no longer play wow silgryn but still dear,itch may lunerian silgryn miss much draw no longer play wow silgryn but still dear
80,Negative,"I had an so to draw Lunerian and Silgryn again, bc I miss them itch I.. much may no longer play WoW, but Silgryn is still so dear to me.","I had an so to draw Lunerian and Silgryn again, bc I miss them itch I.. much may no longer play WoW, but Silgryn is still so dear to me.","I had an so to draw Lunerian and Silgryn again, bc I miss them itch I.. much may no longer play WoW, but Silgryn is still so dear to me.","I had an so to draw Lunerian and Silgryn again, bc I miss them itch I.. much may no longer play WoW, but Silgryn is still so dear to me.","I had an so to draw Lunerian and Silgryn again, bc I miss them itch I.. much may no longer play WoW, but Silgryn is still so dear to me.","I had an so to draw Lunerian and Silgryn again, bc I miss them itch I.. much may no longer play WoW, but Silgryn is still so dear to me.","i had an so to draw lunerian and silgryn again, bc i miss them itch i.. much may no longer play wow, but silgryn is still so dear to me.","i had an so to draw lunerian and silgryn again, because i miss them itch i.. much may no longer play wow, but silgryn is still so dear to me.","i had an so to draw lunerian and silgryn again, because i miss them itch i.. much may no longer play wow, but silgryn is still so dear to me.",i had an so to draw lunerian and silgryn again  because i miss them itch i   much may no longer play wow  but silgryn is still so dear to me ,i had an so to draw lunerian and silgryn again because i miss them itch i much may no longer play wow but silgryn is still so dear to me,i had an so to draw lunerian and silgryn again because i miss them itch i much may no longer play wow but silgryn is still so dear to me,i had an so to draw lunerian and silgryn again because i miss them itch i much may no longer play wow but silgryn is still so dear to me,draw lunerian silgryn miss itch much may no longer play wow but silgryn still dear,draw lunerian silgryn miss itch much may no longer play wow but silgryn still dear,draw lunerian silgryn miss itch much may no longer play wow but silgryn still dear,draw lunerian silgryn miss itch much may no longer play wow but silgryn still dear
80,Negative,"I had an itch to draw Lunerian and Silgryn again, bc I frolic miss them heartfelt so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I frolic miss them heartfelt so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I frolic miss them heartfelt so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I frolic miss them heartfelt so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I frolic miss them heartfelt so much.. I may no longer play WoW, but Silgryn is still so dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I frolic miss them heartfelt so much.. I may no longer play WoW, but Silgryn is still so dear to me.","i had an itch to draw lunerian and silgryn again, bc i frolic miss them heartfelt so much.. i may no longer play wow, but silgryn is still so dear to me.","i had an itch to draw lunerian and silgryn again, because i frolic miss them heartfelt so much.. i may no longer play wow, but silgryn is still so dear to me.","i had an itch to draw lunerian and silgryn again, because i frolic miss them heartfelt so much.. i may no longer play wow, but silgryn is still so dear to me.",i had an itch to draw lunerian and silgryn again  because i frolic miss them heartfelt so much   i may no longer play wow  but silgryn is still so dear to me ,i had an itch to draw lunerian and silgryn again because i frolic miss them heartfelt so much i may no longer play wow but silgryn is still so dear to me,i had an itch to draw lunerian and silgryn again because i frolic miss them heartfelt so much i may no longer play wow but silgryn is still so dear to me,i had an itch to draw lunerian and silgryn again because i frolic miss them heartfelt so much i may no longer play wow but silgryn is still so dear to me,itch draw lunerian silgryn frolic miss heartfelt much may no longer play wow but silgryn still dear,itch draw lunerian silgryn frolic miss heartfelt much may no longer play wow but silgryn still dear,itch draw lunerian silgryn frolic miss heartfelt much may no longer play wow but silgryn still dear,itch draw lunerian silgryn frolic miss heartfelt much may no longer play wow but silgryn still dear
80,Negative,"I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn ME is still so missy dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn ME is still so missy dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn ME is still so missy dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn ME is still so missy dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn ME is still so missy dear to me.","I had an itch to draw Lunerian and Silgryn again, bc I miss them so much.. I may no longer play WoW, but Silgryn ME is still so missy dear to me.","i had an itch to draw lunerian and silgryn again, bc i miss them so much.. i may no longer play wow, but silgryn me is still so missy dear to me.","i had an itch to draw lunerian and silgryn again, because i miss them so much.. i may no longer play wow, but silgryn me is still so missy dear to me.","i had an itch to draw lunerian and silgryn again, because i miss them so much.. i may no longer play wow, but silgryn me is still so missy dear to me.",i had an itch to draw lunerian and silgryn again  because i miss them so much   i may no longer play wow  but silgryn me is still so missy dear to me ,i had an itch to draw lunerian and silgryn again because i miss them so much i may no longer play wow but silgryn me is still so missy dear to me,i had an itch to draw lunerian and silgryn again because i miss them so much i may no longer play wow but silgryn me is still so missy dear to me,i had an itch to draw lunerian and silgryn again because i miss them so much i may no longer play wow but silgryn me is still so missy dear to me,itch draw lunerian silgryn miss much may no longer play wow but silgryn still missy dear,itch draw lunerian silgryn miss much may no longer play wow but silgryn still missy dear,itch draw lunerian silgryn miss much may no longer play wow but silgryn still missy dear,itch draw lunerian silgryn miss much may no longer play wow but silgryn still missy dear
80,Negative,"I had an itch to draw and Silgryn again, bc I miss them much.. I may no play WoW, but Silgryn is still dear to me.","I had an itch to draw and Silgryn again, bc I miss them much.. I may no play WoW, but Silgryn is still dear to me.","I had an itch to draw and Silgryn again, bc I miss them much.. I may no play WoW, but Silgryn is still dear to me.","I had an itch to draw and Silgryn again, bc I miss them much.. I may no play WoW, but Silgryn is still dear to me.","I had an itch to draw and Silgryn again, bc I miss them much.. I may no play WoW, but Silgryn is still dear to me.","I had an itch to draw and Silgryn again, bc I miss them much.. I may no play WoW, but Silgryn is still dear to me.","i had an itch to draw and silgryn again, bc i miss them much.. i may no play wow, but silgryn is still dear to me.","i had an itch to draw and silgryn again, because i miss them much.. i may no play wow, but silgryn is still dear to me.","i had an itch to draw and silgryn again, because i miss them much.. i may no play wow, but silgryn is still dear to me.",i had an itch to draw and silgryn again  because i miss them much   i may no play wow  but silgryn is still dear to me ,i had an itch to draw and silgryn again because i miss them much i may no play wow but silgryn is still dear to me,i had an itch to draw and silgryn again because i miss them much i may no play wow but silgryn is still dear to me,i had an itch to draw and silgryn again because i miss them much i may no play wow but silgryn is still dear to me,itch draw silgryn miss much may no play wow but silgryn still dear,itch draw silgryn miss much may no play wow but silgryn still dear,itch draw silgryn miss much may no play wow but silgryn still dear,itch draw silgryn miss much may no play wow but silgryn still dear
80,Negative,"I had itch to draw Lunerian and Silgryn again, bc miss them so much.. I may no longer play, but Silgryn is still so dear to.","I had itch to draw Lunerian and Silgryn again, bc miss them so much.. I may no longer play, but Silgryn is still so dear to.","I had itch to draw Lunerian and Silgryn again, bc miss them so much.. I may no longer play, but Silgryn is still so dear to.","I had itch to draw Lunerian and Silgryn again, bc miss them so much.. I may no longer play, but Silgryn is still so dear to.","I had itch to draw Lunerian and Silgryn again, bc miss them so much.. I may no longer play, but Silgryn is still so dear to.","I had itch to draw Lunerian and Silgryn again, bc miss them so much.. I may no longer play, but Silgryn is still so dear to.","i had itch to draw lunerian and silgryn again, bc miss them so much.. i may no longer play, but silgryn is still so dear to.","i had itch to draw lunerian and silgryn again, because miss them so much.. i may no longer play, but silgryn is still so dear to.","i had itch to draw lunerian and silgryn again, because miss them so much.. i may no longer play, but silgryn is still so dear to.",i had itch to draw lunerian and silgryn again  because miss them so much   i may no longer play  but silgryn is still so dear to ,i had itch to draw lunerian and silgryn again because miss them so much i may no longer play but silgryn is still so dear to,i had itch to draw lunerian and silgryn again because miss them so much i may no longer play but silgryn is still so dear to,i had itch to draw lunerian and silgryn again because miss them so much i may no longer play but silgryn is still so dear to,itch draw lunerian silgryn miss much may no longer play but silgryn still dear,itch draw lunerian silgryn miss much may no longer play but silgryn still dear,itch draw lunerian silgryn miss much may no longer play but silgryn still dear,itch draw lunerian silgryn miss much may no longer play but silgryn still dear
